관리기관명,경로당명,소재지,연락처,위도,경도
동래구,사직2동경로당,부산광역시 동래구 사직북로47번길 27(사직동),,35.19845482,129.0595008
동래구,삼정그린코아1차 경로당,"부산광역시 동래구 쇠미로 37(사직동, 삼정그리코아아파트)",051-501-5664,35.19738355,129.0531508
동래구,사직한신경로당,"부산광역시 동래구 쇠미로81번길 33(사직동,한신아파트)",051-501-8746,35.20158020,129.0535894
동래구,사직쌍용예가노인정,"부산광역시 동래구 사직로 80(사직동, 쌍용예가아파트)",051-944-6072,35.19662439,129.0575114
동래구,사직2차삼정그린코아경로당,"부산광역시 동래구 쇠미로81번길 22(사직동,사직2차삼정그린코아아파트)",051-507-7133,35.20304164,129.0544868
동래구,유원경로당,"부산광역시 동래구 쇠미로119번길 85(사직동, 유원아파트)",051-507-8534,35.20430411,129.0554586
동래구,사직삼환나우빌경로당,"부산광역시 동래구 쇠미로 72(사직동,사직삼환나우빌)",070-7163-9360,35.20021947,129.0556144
동래구,사직2차 쌍용예가 경로당,"부산광역시 동래구 쇠미로 40번길 55, 경로당(사직동, 사직2차 쌍용예가)",051-501-3002,35.19876936,129.0565180
동래구,쇠미경로당,부산광역시 동래구 쇠미로71번길 43-5(사직동),051-501-1012,35.20008538,129.0523841
동래구,사직KCC스위첸경로당,"부산광역시 동래구 사직북로64(사직동, 사직KCC스위첸)",051-501-9965,35.20079351,129.0569725
동래구,여고할아버지경로당,"부산광역시 동래구 아시아드대로184번길 57, 2층(사직동)",051-502-7091,35.19913510,129.0672186
동래구,여고할머니경로당,"부산광역시 동래구 아시아드대로184번길 57, 1층(사직동)",051-501-4023,35.19913510,129.0672186
동래구,사직3동할아버지경로당,부산광역시 동래구 중앙대로1277번길 73-4(사직동),,35.20020309,129.0738545
동래구,사직3동할머니경로당,부산광역시 동래구 중앙대로1277번길 73-4(사직동),051-507-7735,35.20020309,129.0738545
동래구,동원경로당,"부산광역시 동래구 여고북로 140(사직동,동원아파트)",051-504-2468,35.20137334,129.0730133
동래구,여명할아버지경로당,부산광역시 동래구 여고로91번길 31-3(사직동),051-505-0150,35.19843878,129.0725684
동래구,여명할머니경로당,부산광역시 동래구 여고로91번길 31-3(사직동),051-505-6606,35.19843878,129.0725684
동래구,사직롯데캐슬더클래식경로당,"부산광역시 동래구 아시아드대로 146번길 1(사직동,롯데캐슬클래식)",070-4242-8815,35.19785111,129.0666528
동래구,서원경로당,부산광역시 동래구 반송로229번길 10(안락동),051-524-6840,35.20148009,129.0982726
동래구,안락할아버지경로당,부산광역시 동래구 명안로39번길 38(안락동),051-529-9415,35.20052112,129.1026193
동래구,안락할머니경로당,부산광역시 동래구 명안로39번길 38(안락동),051-526-4213,35.20052112,129.1026193
동래구,자유연맹경로당,부산광역시 동래구 명안로39번길 50-2(안락동),051-527-5703,35.20062566,129.1020278
동래구,화목경로당,"부산광역시 동래구 충렬사로 39(안락동,화목아파트)",051-529-4007,35.20289873,129.0968970
동래구,한솔경로당,"부산광역시 동래구 온천천로431번길 42(안락동,한성기린맨션)",051-521-0877,35.19373050,129.1000019
동래구,용산할머니경로당,부산광역시 동래구 충렬대로 309번길 20(안락동),051-553-5920,35.20013511,129.0935105
동래구,락천노인정,"부산광역시 동래구 안연로 84(안락동,석천아파트)",051-527-9072,35.19516828,129.0985060
동래구,안락성당노인정,부산광역시 동래구 명안로 9번길 36(안락동),051-529-3343,35.19769353,129.1023175
동래구,안나경로당,부산광역시 동래구 명안로9번길 36(안락동),051-526-4213,35.19769353,129.1023175
동래구,강변뜨란채아파트경로당,"부산광역시 동래구 안남로 79(안락동,강변뜨란채아파트)",051-908-0502,35.19553809,129.1024421
동래구,용산경로당,부산광역시 동래구 동래로 215번길 7(안락동),051-555-0282,35.20175661,129.0936201
동래구,화현할아버지경로당,부산광역시 동래구 화현길 21-9(안락동),051-525-8417,35.19662342,129.1079583
동래구,화현할머니경로당,부산광역시 동래구 화현길 21-9(안락동),051-522-7257,35.19662342,129.1079583
동래구,안락호현할머니경로당,부산광역시 동래구 명안로10번길 101-5(안락동),051-528-9998,35.19728256,129.1098011
동래구,원리할아버지경로당,부산광역시 동래구 온천천로 549(안락동),051-528-9998,35.18995312,129.1128745
동래구,원리할머니경로당,부산광역시 동래구 온천천로 549(안락동),051-522-9593,35.18995312,129.1128745
동래구,안락SK아파트 경로당,"부산광역시 동래구 충렬대로 487(안락동,안락1차SK아파트)",051-526-6691,35.19481205,129.1118428
동래구,안락현대아파트경로당,"부산광역시 동래구 삼어로 9(안락동,현대아파트)",051-528-1634,35.20057231,129.1137553
동래구,동부산아이존빌아파트 경로당,"부산광역시 동래구 충렬대로428번길 49(안락동,동부산아이존빌아파트)",051-522-2701,35.19384488,129.1052522
동래구,안락남흥아파트경로당,"부산광역시 동래구 충렬대로428번가길 19(안락동, 남흥아파트)",051-528-6669,35.19508093,129.1051262
동래구,안락뜨란채 2단지경로당,"부산광역시 동래구 연안로 74(안락동,안락뜨란채2단지아파트)",051-956-7800,35.19274534,129.1101565
동래구,안락뜨란채 1단지경로당,"부산광역시 동래구 연안로 71(안락동,안락뜨란채1단지아파트)",051-525-2816,35.19476081,129.1076035
동래구,안락휴먼시아경로당,"부산광역시 동래구 충렬대로 447번길 38(안락동, 부산안락4휴먼시아)",051-529-8778,35.19900267,129.1080016
동래구,명안경로당,부산광역시 동래구 명안로26번길 105-5(안락동),051-521-0017,35.19866810,129.1100835
동래구,안락경동리인경로당,"부산광역시 동래구 온천천로471번길 10(안락동, 경동리인아파트)",051-526-7789,35.19206938,129.1052281
동래구,블루하이츠경로당,"부산광역시 동래구 연안로58번가길10, 103동 경로당(안락동, 센텀더블루하이츠)",,35.19216590,129.1133769
동래구,우성아파트경로당,"부산광역시 동래구 안락로101번길 35(명장동,명장우성타운)",051-531-9088,35.20068286,129.1076072
동래구,일양경로당,"부산광역시 동래구 명장로63번다길 6(명장동,명장일양타운)",051-521-8333,35.20818527,129.1063034
동래구,삼성타운경로당,"부산광역시 동래구 명장로20번길 84(명장동, 삼성타운아파트)",051-522-8254,35.20250580,129.1004608
동래구,명장할아버지경로당,부산광역시 동래구 명장로48번길 28(명장동),051-527-7921,35.20357298,129.1059992
동래구,명장할머니경로당,부산광역시 동래구 명장로48번길 28(명장동),051-529-7881,35.20357298,129.1059992
동래구,옥봉경로당,부산광역시 동래구 명장로63번길 124-16(명장동),051-532-1515,35.20966569,129.1050825
동래구,e편한세상동래명장아파트경로당,"부산광역시 동래구 명장로 65, 113동(명장동)",,35.20621691,129.1086379
동래구,영산무지개타운노인정,"부산광역시 동래구 충렬사로67번길 13(명장동,영산무지개타운)",051-527-5585,35.20495630,129.0986160
동래구,국제파크아파트노인정 ,"부산광역시 동래구 충렬사로 81(명장동,국제파크아파트)",051-529-0344,35.20554036,129.0998099
동래구,조양경로당,"부산광역시 동래구 반송로273번길 2(명장동,조양아파트)",051-527-5682,35.20595117,129.1012212
동래구,협진태양아파트경로당,"부산광역시 동래구 반송로339번길 8(명장동,협진태양)",051-531-8977,35.20978928,129.1033928
동래구,아림파크경로당,"부산광역시 동래구 명서로 140(명장동, 아림파크맨션)",051-522-5621,35.21014318,129.1021455
동래구,경동타운경로당,"부산광역시 동래구 명서로 168(명장동,명장경동아파트)",051-531-1159,35.20795941,129.1024125
동래구,명장2동할아버지경로당,부산광역시 동래구 명서로105번길 74(명장동),051-521-0586,35.21105827,129.1016307
동래구,명장2동할머니 경로당,부산광역시 동래구 명서로105번길 74(명장동),051-521-0587,35.21105827,129.1016307
동래구,동남타워노인정,"부산광역시 동래구 시실로 156(명장동,동남타워)",051-523-7373,35.20931220,129.0973788
동래구,세실할머니경로당,부산광역시 동래구 시실로135번길 41-5(명장동),051-523-2112,35.21047757,129.0980864
동래구,명장유림아파트경로당,"부산광역시 동래구 시실로 181(명장동,명장유림노르웨이숲아이비)",051-525-4111,35.20761329,129.0998379
동래구,동래동일스위트경로당,"부산광역시 동래구 시실로 119, 106동 1층(명장동, 동래동일스위트아파트)",051-522-0120,35.21267026,129.0958424
남구,대연1동,부산광역시 남구 유엔로 181 ,051-626-2376 ,35.13030859,129.0960531
남구,솔밭,부산광역시 남구 유엔평화로 22번길 32 ,051-627-9372 ,35.13285816,129.0902170
남구,대남 ,부산광역시 남구 유엔평화로22번길 32(대연동) 2층,051-647-8367 ,35.13285816,129.0902170
남구,대평,부산광역시 남구 유엔평화로17번길 98-1,051-611-3646,35.13338756,129.0974660
남구,북부(남),부산광역시 남구 황령대로353번길 22 ,051-627-5971 ,35.14748743,129.0962398
남구,북부부녀,부산광역시 남구 황령대로353번길 22 ,,35.14748743,129.0962398
남구,용소(남),부산광역시 남구 용소로40번길 22,051-624-9824 ,35.13388048,129.0997658
남구,용소제2,부산광역시 남구 용소로40번길 22(2층),051-627-7517 ,35.13388048,129.0997658
남구,동부(남),부산광역시 남구 수영로366번길 23,051-624-7752,35.13878644,129.1064268
남구,대연롯데캐슬,부산광역시 남구 수영로325번길 61,051-626-1259,35.14090918,129.1000032
남구,대우그린1차A,부산광역시 남구 황령대로319번가길190-6 ,051-627-6170 ,35.15109516,129.0890119
남구,대우그린2차A,부산광역시 남구 황령대로319번가길 189 ,051-627-6788,35.15104368,129.0897246
남구,대연삼성 ,부산광역시 남구 신선로 490 ,051-626-8698,35.12798790,129.1034498
남구,삼익그린A,부산광역시 남구 황령대로319번가길 142 ,051-622-2757 ,35.15162537,129.0871861
남구,신원에버그린A,부산광역시 남구 황령대로319번가길 158-30 ,051-627-1023,35.15142478,129.0864372
남구,청구회,부산광역시 남구 황령대로319번가길 110 ,051-627-2810,35.15397433,129.0895991
남구,대연동푸르지오,부산광역시 남구 수영로325번길 12 ,,35.13878192,129.1019826
남구,경동아파트,부산광역시 남구 황령대로 319번길 26 ,051-939-1992 ,35.15096763,129.0911612
남구,대연혁신지구,부산광역시 남구 수영로345,051-627-2266 ,35.13998175,129.1038533
남구,대삼,부산광역시 남구 용소로 34번길33-5,,35.13402977,129.0992083
남구,대연자이,부산광역시 남구 유엔로 246,,35.12968749,129.1019148
남구,석포,부산광역시 남구 석포로91번길 59 ,051-624-2028 ,35.12842265,129.0902895
남구,석포부녀,부산광역시 남구 석포로91번길 59 ,051-621-8802 ,35.12842265,129.0902895
남구,대우아파트,부산광역시 남구 홍곡로 343,051-625-8004 ,35.12261725,129.0893343
남구,현대아파트,부산광역시 남구 천제등로 28번길 50 ,051-624-2732,35.13179204,129.0864832
남구,나눔,부산광역시 남구 유엔로120번가길 82 ,051-908-4551 ,35.12813793,129.0858641
남구,평화,부산광역시 남구 유엔평화로 70번길39-1,051-624-8807 ,35.12720673,129.0921823
남구,문화,부산광역시 남구 유엔평화로76번길 84,051-624-1334,35.12562373,129.0937959
남구,미소,부산광역시 남구 석포로73번길 76,051-912-1333,35.12754771,129.0873484
남구,대연파크푸르지오,부산광역시 남구 홍곡로 360,051-612-5559,35.12529896,129.0908293
남구,대명,부산광역시 남구 천제등로38번길 68(대연동),051-635-3339 ,35.13085706,129.0862074
남구,지곡(남),부산광역시 남구 진남로 47 ,051-627-2717 ,35.13798111,129.0898794
